estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,governador_edicao,representante_governo,origem_representante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,LUCINDA PINTO E SILVA,,,Secretario - Secretaria de Estado Chefe da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,LUCINDA PINTO E SILVA:MISC|Lucinda Pinto E Silva:LOC,nao,para exercer o cargo em comissão de Assistente II,da Subsecretaria da Capital,"NOMEAR LUCINDA PINTO E SILVA para exercer o cargo em comissão de Assistente II, símbolo DAI-6, da Capital III, da Subsecretaria da Capital, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0892741-0,,,Secretario - Secretaria de Estado Chefe da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0892741-0:MISC,nao,do cargo em comissão de Secretário II,do Departamento Geral de Administração e Finanças,"EXONERAR ARLINDO JOSÉ DA COSTA , matrícula nº 0892741-0, do cargo em comissão de Secretário II, símbolo DAI-5, do Departamento Geral de Administração e Finanças, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MAURICIO DE OLIVEIRA SILVA,,,Secretario - Secretaria de Estado Chefe da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,MAURICIO:ORG|Mauricio De Oliveira Silva:PER,sim,,da Superintendência de Obras do Interior,"NOMEAR MAURICIO DE OLIVEIRA SILVA para exercer, com validade a contar de 25 de julho de 2008, o cargo em comissão de Coordenador, símbolo DAS-8, da Coordenadoria de Análise de Projetos, da Superintendência de Obras do Interior, da Subsecretaria de Obras do Interior, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,SUSANE ERICA HERSCHDÖRFER PESSOA DE ASSIS,,,Secretario - Secretaria de Estado Chefe da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,ERICA:ORG|Susane Erica Herschdörfer Pessoa:MISC,nao,para exercer o cargo em comissão de Assistente,da Superintendência de Controle e Fiscalização de Obras do Interior,"NOMEAR SUSANE ERICA HERSCHDÖRFER PESSOA DE ASSIS para exercer o cargo em comissão de Assistente, símbolo DAS-6, da Coordenadoria de Análise de Contratos, da Superintendência de Controle e Fiscalização de Obras do Interior, da Subsecretaria de Obras do Interior, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0931774-4,,,Secretario - Secretaria de Estado Chefe da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0931774-4:MISC,nao,do cargo em comissão de Assessor,da Subsecretaria de Gestão Estratégica,"EXONERAR RAIMUNDO DA COSTA SANTOS NETO , matrícula nº 0931774-4, do cargo em comissão de Assessor, símbolo DAS-8, da Subsecretaria de Gestão Estratégica, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,WAGNER JORDÃO GARCIA,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,JORDÃO GARCIA:MISC|Wagner Jordão Garcia:PER,sim,para exercer o cargo em comissão de Assessor Especial,,"NOMEAR WAGNER JORDÃO GARCIA para exercer o cargo em comissão de Assessor Especial, símbolo DG, da Vice-Governadoria do Estado, em vaga resultante da transformação estabelecida pelo",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0682839-6,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0682839-6:MISC,nao,do cargo em comissão de Superintendente,da Superintendência de Tecnologia da Informação Contábil,"EXONERAR a pedido JOSE LUCIANO DA SILVA , Técnico de Fazenda ""C"", matrícula nº 0682839-6, do cargo em comissão de Superintendente, símbolo DG, da Superintendência de Tecnologia da Informação Contábil, da Contadoria Geral do Estado, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 0682839-6,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0682839-6:MISC,nao,para exercer o cargo em comissão de Superintendente,da Superintendência de Informática,"NOMEAR JOSE LUCIANO DA SILVA , Técnico de Fazenda ""C"", matrícula nº 0682839-6, para exercer o cargo em comissão de Superintendente, símbolo VP-3, da Superintendência de Informática, da Junta Comercial do Estado do Rio de Janeiro - JUCERJA, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 076-0,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 076-0:MISC|Nº:MISC,nao,para exercer o cargo em comissão de Chefe de Área,,"NOMEAR REGINA COELI SIGARRI SEIXAS , Auxiliar de Registro de Empresas, matrícula nº 076-0, para exercer o cargo em comissão de Chefe de Área, símbolo JUCER-JA, da Junta Comercial do Estado do Rio de Janeiro -JUCERJA, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0932149-8,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0932149-8:MISC,nao,do cargo em comissão de Assessor-Chefe,,"EXONERAR a pedido e com validade a contar de 11 de setembro de 2008, CLAUDIA REGINA D'ALMEIDA MORETZ-SOHM , matrícula nº 0932149-8, do cargo em comissão de Assessor-Chefe, símbolo DG, da Assessoria de Comunicação Social, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 0860506-5,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0860506-5:MISC,nao,,do Gabinete do Secretário,"NOMEAR LUIZ ALBERTO RODRIGUES MOREIRA DE OLI- VEIRA , Delegado de Polícia, matrícula nº 0860506-5, para exercer, com validade a contar de 16 de setembro de 2008, o cargo em comissão de Vogal, símbolo DAS-7, da Comissão Permanente de Inquérito Administrativo, da Supervisão das Comissões Permanentes de Inquérito Administrativo, do Gabinete do Secretário, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 0871619-3,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0871619-3:MISC,nao,,,"NOMEAR MARCIA CRISTINA XAVIER LOPES , Delegado de Polícia, matrícula nº 0871619-3, para exercer, com validade a contar de 16 de setembro de 2008, o cargo em comissão de Vogal, símbolo DAS-7, da Comissões Permanentes de Inquéritos Administrativos, da Supervisão da Polícia Civil, da Corregedoria Geral Unificada da Polícia Civil, da Polícia Militar e do Corpo de Bombeiros Militar, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 0281096-8,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,,nao,,da Superintendência de Controle e Avaliação,"NOMEAR GISELLE VITAL GOBBI DA GAMA CRUZ , matrícula nº 0281096-8, para exercer, com validade a contar de 01 de setembro de 2008, o cargo em comissão de Coordenador, símbolo DAS-8, da Coordenação de Avaliação de Saúde, da Superintendência de Controle e Avaliação, da Subsecretaria de Desenvolvimento do Sistema de Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,EISER BOTTEON DE AMORIM,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,EISER BOTTEON:PER,sim,,da Superintendência de Rede Própria,"NOMEAR EISER BOTTEON DE AMORIM para exercer, com validade a contar de 28 de julho de 2008, o cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão Administrativa, do Hospital Estadual Rocha Faria, da Superintendência de Rede Própria, da Subsecretaria de Atenção à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0809182-9,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0809182-9:MISC,nao,do cargo em comissão de Diretor de Divisão,da Superintendência de Recursos Humanos,"EXONERAR a pedido e com validade a contar de 11 de setembro de 2008, ANDREA CLAUDIA DE OLIVEIRA RIBEIRO , matrícula nº 0809182-9, do cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão de Preparo e Comando de Pagamento, da Coordenação de Pagamento de Pessoal, da Superintendência de Recursos Humanos, da Subsecretaria de Gestão do Trabalho, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 802993-6,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 802993-6:MISC,nao,para exercer o cargo em comissão de Diretor de Divisão,da Superintendência de Recursos Humanos,"NOMEAR RAQUEL LOPES DE OLIVEIRA MARTINS , matrícula nº 802993-6, para exercer o cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão de Preparo e Comando de Pagamento, da Coordenação de Pagamento de Pessoal, da Superintendência de Recursos Humanos, da Subsecretaria de Gestão do Trabalho, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0866071-4,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0866071-4:MISC,nao,do cargo em comissão de Gerente,da Superintendência de Rede Própria,"EXONERAR com validade a contar de 28 de agosto de 2008, LUCIA DIAS JUNQUEIRA , matrícula nº 0866071-4, do cargo em comissão de Gerente, símbolo DAS-6, da Gerência de Controle Epidemiológica, da Divisão Técnica, do Laboratório Central Noel Nutels, da Superintendência de Rede Própria, da Subsecretaria de Atenção à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,ISABEL CRISTINA PACHECO DA NÓBREGA,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,CRISTINA PACHECO DA NÓBREGA:MISC|Isabel Cristina Pacheco:PER,sim,,da Superintendência de Rede Própria,"NOMEAR ISABEL CRISTINA PACHECO DA NÓBREGA para exercer, com validade a contar de 28 de agosto de 2008, o cargo em comissão de Gerente, símbolo DAS-6, da Gerência de Controle Epidemiológica, da Divisão Técnica, do Laboratório Central Noel Nutels, da Superintendência de Rede Própria, da Subsecretaria de Atenção à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 8162596,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 8162596:MISC,nao,,do Departamento Geral de Administração e Finanças,"NOMEAR DOMINGOS BAETA FÉLIX , matrícula nº 8162596, para exercer, com validade a contar de 17 de setembro de 2008, o cargo em comissão de Coordenador, símbolo DAS-8, da Coordenadoria de Contabilidade Analítica, do Departamento Geral de Administração e Finanças, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,EDMÉE DA CONCEIÇÃO RIBEIRO CARDOSO,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,CONCEIÇÃO RIBEIRO CARDOSO:MISC|Edmée Da Conceição Ribeiro Cardoso:PER,sim,para exercer o cargo em comissão de Assessor,,"NOMEAR EDMÉE DA CONCEIÇÃO RIBEIRO CARDOSO para exercer o cargo em comissão de Assessor, símbolo DAS-7, da Coordenadoria dos Centros Comunitários de Defesa da Cidadania -CCDCs, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,APÓS APROVAÇÃO DO CONSELHO CURADOR,,,Secretario,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,CONSELHO CURADOR:ORG|Aprovação Do Conselho Curador:LOC,nao,,,"NOMEAR após aprovação do Conselho Curador, os de- mais membros da Diretoria Executiva; V - indicar e",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,APÓS APROVAÇÃO DO CONSELHO CURADOR,,,Secretario - Secretaria de Estado de Saúde e Defesa Civil Disporá de Poder de Veto Sobre As Deliberações do Conselho Curador Que Aprovare,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,CONSELHO CURADOR:ORG|Aprovação Do Conselho Curador:LOC,nao,,,"NOMEAR após aprovação do Conselho Curador, os demais membros da Diretoria Executiva; - V - indicar e",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-18,Parte I (Poder Executivo),nomeacao,APÓS APROVAÇÃO DO CONSELHO CURADOR,,,Secretario - Secretaria de Estado de Saúde e Defesa Civil Disporá de Poder de Veto Sobre As Deliberações do Conselho Curador Que Aprovare,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,CONSELHO CURADOR:ORG|Aprovação Do Conselho Curador:LOC,nao,,,"NOMEAR após aprovação do Conselho Curador, os demais membros da Diretoria Executiva; V - indicar e",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-18.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-19,Parte I (Poder Executivo),nomeacao,ISA RODRIGUES DRUMMOND,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,ISA RODRIGUES DRUMMOND:MISC|Isa Rodrigues Drummond:PER,sim,,,"NOMEAR ISA RODRIGUES DRUMMOND para exercer, com validade a contar de 18 de agosto de 2008, o cargo em comissão de Assistente II, símbolo DAI-6, do Fundo Único de Previdência Social do Estado do Rio de Janeiro - RIOPREVIDÊNCIA, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-19.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-19,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0932939-2,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,,nao,do cargo em comissão de Diretor de Divisão,da Superintendência de Rede Própria,"EXONERAR com validade a contar de 16 de setembro de 2008, HUGO FERREIRA DE CARVALHO , matrícula nº 0932939-2, do cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão Administrativa, do Laboratório Central Noel Nutels, da Superintendência de Rede Própria, da Subsecretaria de Atenção à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-19.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-19,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 890776-8,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 890776-8:MISC,nao,para exercer o cargo em comissão de Diretor de Divisão,da Superintendência de Rede Própria,"NOMEAR ROSANE DA SILVA MARINELLE , matrícula nº 890776-8, para exercer o cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão Administrativa, do Laboratório Central Noel Nutels, da Superintendência de Rede Própria, da Subsecretaria de Atenção à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-19.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-19,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 1004595-3,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 1004595-3:MISC,nao,do cargo em comissão de Diretor de Divisão,da Superintendência de Vigilância em Saúde,"EXONERAR com validade a contar de 01 de setembro de 2008, PAULO ROBERTO BARBOSA , matrícula nº 1004595-3, do cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão de Ações Estratégicas, da Coordenação de Gestão em Saúde, da Superintendência de Vigilância em Saúde, da Subsecretaria de Atenção D.O. <!-- image --> à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-19.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-19,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 0849953-5,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0849953-5:MISC,nao,,da Superintendência de Vigilância em Saúde,"NOMEAR SIMONE BRAGA CACHAPUZ , matrícula nº 0849953-5, para exercer, com validade a contar de 01 de setembro de 2008, o cargo em comissão de Diretor de Divisão, símbolo DAS-7, da Divisão de Ações Estratégicas, da Coordenação de Gestão em Saúde, da Superintendência de Vigilância em Saúde, da Subsecretaria de Atenção à Saúde, da",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-19.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2008-09-22,Parte I (Poder Executivo),nomeacao,CONSOANTE O,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,CONSOANTE:LOC,nao,,,"NOMEAR com validade a contar de 28 de agosto de 2008, no Quadro de Oficiais de Saúde (QOS) do Corpo de Bombeiros Militar do Estado do Rio de Janeiro (CBMERJ), consoante o",,LAKE\RJ\2008\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2008-09-22.md
