estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,governador_edicao,representante_governo,origem_representante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,TÂNIA MARIA FARIAS SANTANA,3224065-1,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,MARIA:PER,sim,para exercer o cargo em comissão de Assistente,,"NOMEAR TÂNIA MARIA FARIAS SANTANA , ID Funcional nº 3224065-1, para exercer o cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,JEANINE LIMA TOLEDO,4400154-1,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,JEANINE LIMA:MISC|Jeanine Lima Toledo:PER,sim,para exercer o cargo em comissão de Assistente,,"NOMEAR JEANINE LIMA TOLEDO , ID Funcional nº 4400154-1, para exercer o cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,VALDECI COSTA LIMA,43728359,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,COSTA LIMA:PER,sim,para exercer o cargo em comissão de Assistente,,"NOMEAR VALDECI COSTA LIMA , ID Funcional nº 43728359, para exercer o cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,DANIEL CHUEKE JABLONSKI,4428043-2,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,DANIEL:MISC|Daniel Chueke Jablonski:PER,sim,para exercer o cargo em comissão de Assistente,,"NOMEAR DANIEL CHUEKE JABLONSKI , ID Funcional nº 4428043-2, para exercer o cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,LIVIA MARTINS FERRAZ,4434876-2,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,LIVIA MARTINS FERRAZ:PER,sim,para exercer o cargo em comissão de Assistente,,"NOMEAR LIVIA MARTINS FERRAZ , ID Funcional nº 4434876-2, para exercer o cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,EVANGELINA SEILER,4361870-7,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,EVANGELINA SEILER:PER,sim,do cargo em comissão de Presidente,da Fundação Casa França-Brasil,"EXONERAR EVANGELINA SEILER , ID Funcional nº 4361870-7, do cargo em comissão de Presidente, símbolo PR-3, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 300164-1,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 300164-1:MISC,nao,do cargo em comissão de Diretor,da Fundação Casa França-Brasil,"EXONERAR MARCIA SILVEIRA BIBIANI , matrícula nº 300164-1, do cargo em comissão de Diretor, símbolo VP-3, da Diretoria de Administração e Finanças, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 34/00629-6,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 34/00629-6:MISC,nao,do cargo em comissão de Assessor Especial,da Fundação Casa França-Brasil,"EXONERAR SANDRA HELENA DA SILVA , matrícula nº 34/00629-6, do cargo em comissão de Assessor Especial, símbolo DAS-8, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,DANIEL CHUEKE JABLONSKI,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,DANIEL:MISC|Daniel Chueke Jablonski:PER,sim,do cargo em comissão de Assistente,da Fundação Casa FrançaBrasil,"EXONERAR DANIEL CHUEKE JABLONSKI do cargo em comissão de Assistente, símbolo DAS-6, da Fundação Casa FrançaBrasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 042-2,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº:MISC,nao,do cargo em comissão de Assistente,da Fundação Casa França-Brasil,"EXONERAR TANIA MARIA FARIAS SANTANA , matrícula nº 042-2, do cargo em comissão de Assistente, símbolo DAS-6, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 0970462-8,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,nao,Nº 0970462-8:MISC,nao,do cargo em comissão de Assistente,da Fundação Casa França-Brasil,"EXONERAR JEANINE LIMA TOLEDO , matrícula nº 0970462-8, do cargo em comissão de Assistente, símbolo DAS-6, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,FABIANA SANTOS DE OLIVEIRA,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,FABIANA:MISC|DE OLIVEIRA:MISC|Santos De Oliveira:PER,sim,do cargo em comissão de Chefe de Divisão,da Fundação Casa França-Brasil,"EXONERAR FABIANA SANTOS DE OLIVEIRA do cargo em comissão de Chefe de Divisão, símbolo DAS-6, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,FERNANDO MAURICIO DE CARVALHO SEABRA,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,FERNANDO MAURICIO:PER,sim,do cargo em comissão de Chefe de Divisão,da Fundação Casa França-Brasil,"EXONERAR FERNANDO MAURICIO DE CARVALHO SEABRA do cargo em comissão de Chefe de Divisão, símbolo DAS-6, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,VALDECI COSTA LIMA,,,Governador,1,Sergio Cabral - Governador,Sergio Cabral,Executivo estadual,sim,COSTA LIMA:PER,sim,do cargo em comissão de Chefe de Serviço,da Fundação Casa França-Brasil,"EXONERAR VALDECI COSTA LIMA do cargo em comissão de Chefe de Serviço, símbolo DAI-6, da Fundação Casa França-Brasil, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,RONAN OLIVEIRA SOARES,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,RONAN OLIVEIRA SOARES:MISC|Ronan Oliveira Soares:PER,sim,para exercer o cargo em comissão de Secretário II,,"NOMEAR RONAN OLIVEIRA SOARES para exercer o cargo em comissão de Secretário II, símbolo DAI-5, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,MATRÍCULA Nº 101762-3,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,nao,Nº 101762-3:MISC,nao,,,"NOMEAR RITA DE CÁSSIA DE OLIVEIRA FABER , matrícula nº 101762-3, para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Assessor, símbolo DAS-8, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,AYDIR MADALENA DA SILVA,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,AYDIR MADALENA DA SILVA:MISC|Aydir Madalena Da Silva:PER,sim,,,"NOMEAR AYDIR MADALENA DA SILVA para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Assessor, símbolo DAS-8, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,ANA LUCIA ALVES DOS SANTOS,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,ANA LUCIA ALVES:PER,sim,,,"NOMEAR ANA LUCIA ALVES DOS SANTOS para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Ajudante II, símbolo DAI-2, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,CEZAR DANIEL MONDEGO DE SOUZA,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,nao,CEZAR DANIEL MONDEGO:MISC|Cezar Daniel Mondego De Souza:MISC,nao,,,"NOMEAR CEZAR DANIEL MONDEGO DE SOUZA para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Ajudante I, símbolo DAI-1, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,CRISTIANO CARLOS GOMES,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,CARLOS GOMES:PER,sim,,,"NOMEAR CRISTIANO CARLOS GOMES para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Ajudante I, símbolo DAI-1, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 952812-6,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,nao,Nº 952812-6:MISC,nao,do cargo em comissão de Assistente II,,"EXONERAR com validade a contar de 01 de janeiro de 2013, ROSELI GOMES DA SILVA , matrícula nº 952812-6, do cargo em comissão de Assistente II, símbolo DAI-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,KELLY CRISTINA NASCIMENTO,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,KELLY CRISTINA NASCIMENTO:MISC|Kelly Cristina Nascimento:PER,sim,,,"NOMEAR KELLY CRISTINA NASCIMENTO para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Assistente II, símbolo DAI-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 974510-0,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,nao,Nº 974510-0:MISC,nao,do cargo em comissão de Ajudante II,,"EXONERAR com validade a contar de 01 de janeiro de 2013, CLAUDIA NASCIMENTO SIMONIN , matrícula nº 974510-0, do cargo em comissão de Ajudante II, símbolo DAI-2, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,MARCIA CRISTINA SANTOS DE SOUZA,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,MARCIA CRISTINA SANTOS:MISC|Cristina Santos De Souza:PER,sim,,,"NOMEAR MARCIA CRISTINA SANTOS DE SOUZA para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Ajudante II, símbolo DAI-2, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,MATRÍCULA Nº 968677-5,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,nao,Nº 968677-5:MISC,nao,do cargo em comissão de Ajudante II,,"EXONERAR com validade a contar de 01 de janeiro de 2013, FABIO DOS REIS PEDRO , matrícula nº 968677-5, do cargo em comissão de Ajudante II, símbolo DAI-2, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,TATYANE DOMINGOS BARBOSA,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,DOMINGOS BARBOSA:LOC|Tatyane Domingos Barbosa:PER,sim,,,"NOMEAR TATYANE DOMINGOS BARBOSA para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Ajudante II, símbolo DAI-2, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),exoneracao,SEBASTIÃO JOSÉ NEVES FRANCISCO,4417674-0,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,SEBASTIÃO JOSÉ NEVES FRANCISCO:PER,sim,do cargo em comissão de Assistente,,"EXONERAR com validade a contar de 01 de janeiro de 2013, SEBASTIÃO JOSÉ NEVES FRANCISCO , ID Funcional nº 4417674-0, do cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2013-01-02,Parte I (Poder Executivo),nomeacao,MARCELA SUZANA TAVARES,,Regis Fichtner,Secretario - Secretaria de Estado da Casa Civil,5,Sergio Cabral - Governador,Regis Fichtner,Secretaria de Estado da Casa Civil,sim,MARCELA:ORG|Marcela Suzana Tavares:PER,sim,,,"NOMEAR MARCELA SUZANA TAVARES para exercer, com validade a contar de 01 de janeiro de 2013, o cargo em comissão de Assistente, símbolo DAS-6, da",,LAKE\RJ\2013\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2013-01-02.md
